bit_position,zeros_count,ones_count,majority,stability
1148,16,24,1,0.6
1149,0,40,1,1.0
1150,0,40,1,1.0
1151,0,40,1,1.0
1152,40,0,0,1.0
1153,40,0,0,1.0
1154,40,0,0,1.0
1155,0,40,1,1.0
1156,40,0,0,1.0
1157,40,0,0,1.0
1158,0,40,1,1.0
1159,29,11,0,0.725
1160,0,40,1,1.0
1161,0,40,1,1.0
1162,40,0,0,1.0
1163,0,40,1,1.0
1164,40,0,0,1.0
1165,0,40,1,1.0
1166,40,0,0,1.0
1167,40,0,0,1.0
1168,40,0,0,1.0
1169,40,0,0,1.0
1170,40,0,0,1.0
1171,40,0,0,1.0
1172,0,40,1,1.0
1173,11,29,1,0.725
1174,40,0,0,1.0
1175,0,40,1,1.0
1176,0,40,1,1.0
1177,0,40,1,1.0
1178,40,0,0,1.0
1179,0,40,1,1.0
1180,0,40,1,1.0
1181,0,40,1,1.0
1182,0,40,1,1.0
1183,40,0,0,1.0
1184,39,1,0,0.975
1185,0,40,1,1.0
1186,40,0,0,1.0
1187,40,0,0,1.0
1188,35,5,0,0.875
1189,22,18,0,0.55
1190,1,39,1,0.975
1191,0,40,1,1.0
1192,39,1,0,0.975
1193,0,40,1,1.0
1194,40,0,0,1.0
1195,0,40,1,1.0
1196,40,0,0,1.0
1197,0,40,1,1.0
1198,0,40,1,1.0
1199,0,40,1,1.0
1200,40,0,0,1.0
1201,0,40,1,1.0
1202,0,40,1,1.0
1203,40,0,0,1.0
1204,39,1,0,0.975
1205,39,1,0,0.975
1206,37,3,0,0.925
1207,40,0,0,1.0
1208,40,0,0,1.0
1209,40,0,0,1.0
1210,40,0,0,1.0
1211,40,0,0,1.0
1212,5,35,1,0.875
1213,0,40,1,1.0
1214,0,40,1,1.0
1215,0,40,1,1.0
1216,40,0,0,1.0
1217,0,40,1,1.0
1218,0,40,1,1.0
1219,40,0,0,1.0
1220,40,0,0,1.0
1221,40,0,0,1.0
1222,22,18,0,0.55
1223,7,33,1,0.825
1224,1,39,1,0.975
1225,34,6,0,0.85
1226,0,40,1,1.0
1227,0,40,1,1.0
1228,1,39,1,0.975
1229,40,0,0,1.0
1230,40,0,0,1.0
1231,0,40,1,1.0
1232,33,7,0,0.825
1233,0,40,1,1.0
1234,0,40,1,1.0
1235,40,0,0,1.0
1236,40,0,0,1.0
1237,23,17,0,0.575
1238,40,0,0,1.0
1239,40,0,0,1.0
1240,0,40,1,1.0
1241,0,40,1,1.0
1242,0,40,1,1.0
1243,40,0,0,1.0
1244,40,0,0,1.0
1245,40,0,0,1.0
1246,40,0,0,1.0
1247,0,40,1,1.0
1248,39,1,0,0.975
1249,39,1,0,0.975
1250,40,0,0,1.0
1251,1,39,1,0.975
1252,40,0,0,1.0
1253,40,0,0,1.0
1254,40,0,0,1.0
1255,0,40,1,1.0
1256,30,10,0,0.75
1257,0,40,1,1.0
1258,10,30,1,0.75
1259,5,35,1,0.875
1260,0,40,1,1.0
1261,0,40,1,1.0
1262,0,40,1,1.0
1263,0,40,1,1.0
1264,37,3,0,0.925
1265,40,0,0,1.0
1266,40,0,0,1.0
1267,40,0,0,1.0
1268,0,40,1,1.0
1269,40,0,0,1.0
1270,0,40,1,1.0
1271,0,40,1,1.0
1272,0,40,1,1.0
1273,16,24,1,0.6
1274,40,0,0,1.0
1275,4,36,1,0.9
1276,0,40,1,1.0
1277,0,40,1,1.0
1278,40,0,0,1.0
1279,40,0,0,1.0
1280,40,0,0,1.0
1281,0,40,1,1.0
1282,39,1,0,0.975
1283,31,9,0,0.775
1284,9,31,1,0.775
1285,0,40,1,1.0
1286,39,1,0,0.975
1287,1,39,1,0.975
1288,3,37,1,0.925
1289,14,26,1,0.65
1290,40,0,0,1.0
1291,0,40,1,1.0
1292,40,0,0,1.0
1293,40,0,0,1.0
1294,4,36,1,0.9
1295,29,11,0,0.725
1296,2,38,1,0.95
1297,40,0,0,1.0
1298,17,23,1,0.575
1299,1,39,1,0.975
1300,3,37,1,0.925
1301,40,0,0,1.0
1302,40,0,0,1.0
1303,38,2,0,0.95
1304,0,40,1,1.0
1305,40,0,0,1.0
1306,0,40,1,1.0
1307,0,40,1,1.0
1308,40,0,0,1.0
1309,39,1,0,0.975
1310,16,24,1,0.6
1311,40,0,0,1.0
1312,0,40,1,1.0
1313,0,40,1,1.0
1314,0,40,1,1.0
1315,0,40,1,1.0
1316,0,40,1,1.0
1317,0,40,1,1.0
1318,40,0,0,1.0
1319,0,40,1,1.0
1320,40,0,0,1.0
1321,0,40,1,1.0
1322,39,1,0,0.975
1323,40,0,0,1.0
1324,0,40,1,1.0
1325,40,0,0,1.0
1326,40,0,0,1.0
1327,40,0,0,1.0
1328,40,0,0,1.0
1329,40,0,0,1.0
1330,40,0,0,1.0
1331,35,5,0,0.875
1332,40,0,0,1.0
1333,0,40,1,1.0
1334,0,40,1,1.0
1335,39,1,0,0.975
1336,40,0,0,1.0
1337,7,33,1,0.825
1338,40,0,0,1.0
1339,0,40,1,1.0
1340,21,19,0,0.525
1341,0,40,1,1.0
1342,0,40,1,1.0
1343,0,40,1,1.0
1344,0,40,1,1.0
1345,0,40,1,1.0
1346,1,39,1,0.975
1347,0,40,1,1.0
1348,0,40,1,1.0
1349,14,26,1,0.65
1350,40,0,0,1.0
1351,40,0,0,1.0
1352,40,0,0,1.0
1353,0,40,1,1.0
1354,40,0,0,1.0
1355,40,0,0,1.0
1356,11,29,1,0.725
1357,0,40,1,1.0
1358,0,40,1,1.0
1359,0,40,1,1.0
1360,0,40,1,1.0
1361,40,0,0,1.0
1362,0,40,1,1.0
1363,40,0,0,1.0
1364,0,40,1,1.0
1365,0,40,1,1.0
1366,40,0,0,1.0
1367,0,40,1,1.0
1368,3,37,1,0.925
1369,36,4,0,0.9
1370,0,40,1,1.0
1371,0,40,1,1.0
1372,0,40,1,1.0
1373,29,11,0,0.725
1374,0,40,1,1.0
1375,40,0,0,1.0
1376,40,0,0,1.0
1377,40,0,0,1.0
1378,0,40,1,1.0
1379,1,39,1,0.975
1380,0,40,1,1.0
1381,40,0,0,1.0
1382,38,2,0,0.95
1383,38,2,0,0.95
1384,0,40,1,1.0
1385,40,0,0,1.0
1386,0,40,1,1.0
1387,11,29,1,0.725
1388,0,40,1,1.0
1389,40,0,0,1.0
1390,32,8,0,0.8
1391,13,27,1,0.675
1392,0,40,1,1.0
1393,0,40,1,1.0
1394,40,0,0,1.0
1395,40,0,0,1.0
1396,0,40,1,1.0
1397,3,37,1,0.925
1398,0,40,1,1.0
1399,34,6,0,0.85
1400,0,40,1,1.0
1401,0,40,1,1.0
1402,0,40,1,1.0
1403,40,0,0,1.0
1404,28,12,0,0.7
1405,0,40,1,1.0
1406,40,0,0,1.0
1407,40,0,0,1.0
1408,39,1,0,0.975
1409,1,39,1,0.975
1410,35,5,0,0.875
1411,0,40,1,1.0
1412,0,40,1,1.0
1413,38,2,0,0.95
1414,40,0,0,1.0
1415,40,0,0,1.0
1416,40,0,0,1.0
1417,14,26,1,0.65
1418,12,28,1,0.7
1419,40,0,0,1.0
1420,40,0,0,1.0
1421,40,0,0,1.0
1422,29,11,0,0.725
1423,0,40,1,1.0
1424,40,0,0,1.0
1425,0,40,1,1.0
1426,40,0,0,1.0
1427,0,40,1,1.0
1428,40,0,0,1.0
1429,5,35,1,0.875
1430,2,38,1,0.95
1431,0,40,1,1.0
1432,40,0,0,1.0
1433,0,40,1,1.0
1434,0,40,1,1.0
1435,0,40,1,1.0
1436,37,3,0,0.925
1437,40,0,0,1.0
1438,29,11,0,0.725
1439,40,0,0,1.0
1440,9,31,1,0.775
1441,0,40,1,1.0
1442,26,14,0,0.65
1443,40,0,0,1.0
1444,0,40,1,1.0
1445,0,40,1,1.0
1446,40,0,0,1.0
1447,0,40,1,1.0
1448,35,5,0,0.875
1449,0,40,1,1.0
1450,38,2,0,0.95
1451,3,37,1,0.925
1452,40,0,0,1.0
1453,0,40,1,1.0
1454,0,40,1,1.0
1455,0,40,1,1.0
1456,40,0,0,1.0
1457,3,37,1,0.925
1458,1,39,1,0.975
1459,29,11,0,0.725
1460,40,0,0,1.0
1461,40,0,0,1.0
1462,40,0,0,1.0
1463,40,0,0,1.0
1464,40,0,0,1.0
1465,2,38,1,0.95
1466,40,0,0,1.0
1467,4,36,1,0.9
1468,40,0,0,1.0
1469,0,40,1,1.0
1470,40,0,0,1.0
1471,0,40,1,1.0
1472,5,35,1,0.875
1473,32,8,0,0.8
1474,0,40,1,1.0
1475,0,40,1,1.0
1476,0,40,1,1.0
1477,2,38,1,0.95
1478,40,0,0,1.0
1479,0,40,1,1.0
1480,0,40,1,1.0
1481,40,0,0,1.0
1482,40,0,0,1.0
1483,0,40,1,1.0
1484,0,40,1,1.0
1485,40,0,0,1.0
1486,40,0,0,1.0
1487,0,40,1,1.0
1488,0,40,1,1.0
1489,40,0,0,1.0
1490,0,40,1,1.0
1491,40,0,0,1.0
1492,40,0,0,1.0
1493,0,40,1,1.0
1494,0,40,1,1.0
1495,0,40,1,1.0
1496,36,4,0,0.9
1497,40,0,0,1.0
1498,40,0,0,1.0
1499,40,0,0,1.0
1500,40,0,0,1.0
1501,40,0,0,1.0
1502,40,0,0,1.0
1503,0,40,1,1.0
1504,40,0,0,1.0
1505,0,40,1,1.0
1506,40,0,0,1.0
1507,15,25,1,0.625
1508,40,0,0,1.0
1509,0,40,1,1.0
1510,0,40,1,1.0
1511,0,40,1,1.0
1512,0,40,1,1.0
1513,36,4,0,0.9
1514,1,39,1,0.975
1515,40,0,0,1.0
1516,16,24,1,0.6
1517,1,39,1,0.975
1518,0,40,1,1.0
1519,40,0,0,1.0
1520,0,40,1,1.0
1521,40,0,0,1.0
1522,37,3,0,0.925
1523,40,0,0,1.0
1524,7,33,1,0.825
1525,40,0,0,1.0
1526,39,1,0,0.975
1527,1,39,1,0.975
1528,0,40,1,1.0
1529,40,0,0,1.0
1530,40,0,0,1.0
1531,38,2,0,0.95
1532,0,40,1,1.0
1533,31,9,0,0.775
1534,40,0,0,1.0
1535,40,0,0,1.0
1536,5,35,1,0.875
1537,40,0,0,1.0
1538,1,39,1,0.975
1539,0,40,1,1.0
1540,40,0,0,1.0
1541,0,40,1,1.0
1542,0,40,1,1.0
1543,17,23,1,0.575
1544,40,0,0,1.0
1545,40,0,0,1.0
1546,40,0,0,1.0
1547,0,40,1,1.0
1548,40,0,0,1.0
1549,3,37,1,0.925
1550,1,39,1,0.975
1551,40,0,0,1.0
1552,40,0,0,1.0
1553,0,40,1,1.0
1554,0,40,1,1.0
1555,40,0,0,1.0
1556,0,40,1,1.0
1557,1,39,1,0.975
1558,30,10,0,0.75
1559,0,40,1,1.0
1560,22,18,0,0.55
1561,40,0,0,1.0
1562,4,36,1,0.9
1563,40,0,0,1.0
1564,40,0,0,1.0
1565,0,40,1,1.0
1566,40,0,0,1.0
1567,40,0,0,1.0
1568,40,0,0,1.0
1569,40,0,0,1.0
1570,40,0,0,1.0
1571,0,40,1,1.0
1572,40,0,0,1.0
1573,34,6,0,0.85
1574,40,0,0,1.0
1575,40,0,0,1.0
1576,40,0,0,1.0
1577,0,40,1,1.0
1578,0,40,1,1.0
1579,0,40,1,1.0
1580,0,40,1,1.0
1581,40,0,0,1.0
1582,0,40,1,1.0
1583,5,35,1,0.875
1584,40,0,0,1.0
1585,0,40,1,1.0
1586,37,3,0,0.925
1587,40,0,0,1.0
1588,40,0,0,1.0
1589,40,0,0,1.0
1590,40,0,0,1.0
1591,0,40,1,1.0
1592,40,0,0,1.0
1593,0,40,1,1.0
1594,40,0,0,1.0
1595,40,0,0,1.0
1596,40,0,0,1.0
1597,0,40,1,1.0
1598,0,40,1,1.0
1599,0,40,1,1.0
1600,39,1,0,0.975
1601,0,40,1,1.0
1602,25,15,0,0.625
1603,14,26,1,0.65
1604,0,40,1,1.0
1605,37,3,0,0.925
1606,0,40,1,1.0
1607,40,0,0,1.0
1608,0,40,1,1.0
1609,1,39,1,0.975
1610,40,0,0,1.0
1611,0,40,1,1.0
1612,0,40,1,1.0
1613,40,0,0,1.0
1614,0,40,1,1.0
1615,40,0,0,1.0
1616,0,40,1,1.0
1617,0,40,1,1.0
1618,40,0,0,1.0
1619,0,40,1,1.0
1620,0,40,1,1.0
1621,29,11,0,0.725
1622,40,0,0,1.0
1623,16,24,1,0.6
1624,0,40,1,1.0
1625,39,1,0,0.975
1626,40,0,0,1.0
1627,40,0,0,1.0
1628,40,0,0,1.0
1629,2,38,1,0.95
1630,40,0,0,1.0
1631,0,40,1,1.0
1632,40,0,0,1.0
1633,0,40,1,1.0
1634,8,32,1,0.8
1635,40,0,0,1.0
1636,40,0,0,1.0
1637,0,40,1,1.0
1638,40,0,0,1.0
1639,0,40,1,1.0
1640,35,5,0,0.875
1641,0,40,1,1.0
1642,40,0,0,1.0
1643,40,0,0,1.0
1644,40,0,0,1.0
1645,40,0,0,1.0
1646,0,40,1,1.0
1647,40,0,0,1.0
1648,40,0,0,1.0
1649,0,40,1,1.0
1650,10,30,1,0.75
1651,0,40,1,1.0
1652,40,0,0,1.0
1653,40,0,0,1.0
1654,40,0,0,1.0
1655,40,0,0,1.0
1656,40,0,0,1.0
1657,40,0,0,1.0
1658,40,0,0,1.0
1659,0,40,1,1.0
1660,40,0,0,1.0
1661,0,40,1,1.0
1662,0,40,1,1.0
1663,0,40,1,1.0
1664,0,40,1,1.0
1665,2,38,1,0.95
1666,40,0,0,1.0
1667,0,40,1,1.0
1668,1,39,1,0.975
1669,0,40,1,1.0
1670,40,0,0,1.0
1671,0,40,1,1.0
1672,40,0,0,1.0
1673,0,40,1,1.0
1674,0,40,1,1.0
1675,10,30,1,0.75
1676,16,24,1,0.6
1677,1,39,1,0.975
1678,40,0,0,1.0
1679,40,0,0,1.0
1680,1,39,1,0.975
1681,2,38,1,0.95
1682,4,36,1,0.9
1683,36,4,0,0.9
1684,0,40,1,1.0
1685,39,1,0,0.975
1686,40,0,0,1.0
1687,40,0,0,1.0
1688,40,0,0,1.0
1689,0,40,1,1.0
1690,14,26,1,0.65
1691,0,40,1,1.0
1692,0,40,1,1.0
1693,39,1,0,0.975
1694,0,40,1,1.0
1695,0,40,1,1.0
1696,1,39,1,0.975
1697,21,19,0,0.525
1698,40,0,0,1.0
1699,9,31,1,0.775
1700,18,22,1,0.55
1701,40,0,0,1.0
1702,0,40,1,1.0
1703,18,22,1,0.55
1704,40,0,0,1.0
1705,0,40,1,1.0
1706,27,13,0,0.675
1707,2,38,1,0.95
1708,2,38,1,0.95
1709,0,40,1,1.0
1710,0,40,1,1.0
1711,40,0,0,1.0
1712,0,40,1,1.0
1713,1,39,1,0.975
1714,0,40,1,1.0
1715,40,0,0,1.0
1716,40,0,0,1.0
1717,40,0,0,1.0
1718,40,0,0,1.0
1719,17,23,1,0.575
1720,40,0,0,1.0
1721,38,2,0,0.95
1722,3,37,1,0.925
1723,40,0,0,1.0
1724,40,0,0,1.0
1725,0,40,1,1.0
1726,39,1,0,0.975
1727,1,39,1,0.975
1728,40,0,0,1.0
1729,40,0,0,1.0
1730,40,0,0,1.0
1731,40,0,0,1.0
1732,40,0,0,1.0
1733,40,0,0,1.0
1734,40,0,0,1.0
1735,0,40,1,1.0
1736,36,4,0,0.9
1737,40,0,0,1.0
1738,1,39,1,0.975
1739,40,0,0,1.0
1740,40,0,0,1.0
1741,40,0,0,1.0
1742,40,0,0,1.0
1743,40,0,0,1.0
1744,40,0,0,1.0
1745,0,40,1,1.0
1746,40,0,0,1.0
1747,0,40,1,1.0
1748,21,19,0,0.525
1749,0,40,1,1.0
1750,5,35,1,0.875
1751,40,0,0,1.0
1752,40,0,0,1.0
1753,0,40,1,1.0
1754,23,17,0,0.575
1755,40,0,0,1.0
1756,0,40,1,1.0
1757,0,40,1,1.0
1758,0,40,1,1.0
1759,0,40,1,1.0
1760,40,0,0,1.0
1761,40,0,0,1.0
1762,40,0,0,1.0
1763,40,0,0,1.0
1764,13,27,1,0.675
1765,0,40,1,1.0
1766,0,40,1,1.0
1767,40,0,0,1.0
1768,0,40,1,1.0
1769,40,0,0,1.0
1770,0,40,1,1.0
1771,0,40,1,1.0
1772,19,21,1,0.525
1773,40,0,0,1.0
1774,0,40,1,1.0
1775,40,0,0,1.0
1776,40,0,0,1.0
1777,40,0,0,1.0
1778,40,0,0,1.0
1779,40,0,0,1.0
1780,0,40,1,1.0
1781,40,0,0,1.0
1782,40,0,0,1.0
1783,40,0,0,1.0
1784,40,0,0,1.0
1785,40,0,0,1.0
1786,0,40,1,1.0
1787,40,0,0,1.0
1788,40,0,0,1.0
1789,0,40,1,1.0
1790,40,0,0,1.0
1791,0,40,1,1.0
1792,1,39,1,0.975
1793,40,0,0,1.0
1794,0,40,1,1.0
1795,39,1,0,0.975
1796,0,40,1,1.0
1797,40,0,0,1.0
1798,7,33,1,0.825
1799,0,40,1,1.0
1800,29,11,0,0.725
1801,12,28,1,0.7
1802,39,1,0,0.975
1803,0,40,1,1.0
1804,40,0,0,1.0
1805,40,0,0,1.0
1806,40,0,0,1.0
1807,0,40,1,1.0
1808,40,0,0,1.0
1809,13,27,1,0.675
1810,0,40,1,1.0
1811,0,40,1,1.0
1812,40,0,0,1.0
1813,37,3,0,0.925
1814,40,0,0,1.0
1815,40,0,0,1.0
1816,36,4,0,0.9
1817,40,0,0,1.0
1818,40,0,0,1.0
1819,40,0,0,1.0
1820,7,33,1,0.825
1821,40,0,0,1.0
1822,40,0,0,1.0
1823,39,1,0,0.975
1824,0,40,1,1.0
1825,0,40,1,1.0
1826,40,0,0,1.0
1827,40,0,0,1.0
1828,40,0,0,1.0
1829,0,40,1,1.0
1830,40,0,0,1.0
1831,40,0,0,1.0
1832,0,40,1,1.0
1833,0,40,1,1.0
1834,40,0,0,1.0
1835,40,0,0,1.0
1836,40,0,0,1.0
1837,1,39,1,0.975
1838,39,1,0,0.975
1839,0,40,1,1.0
1840,9,31,1,0.775
1841,40,0,0,1.0
1842,38,2,0,0.95
1843,13,27,1,0.675
1844,0,40,1,1.0
1845,40,0,0,1.0
1846,40,0,0,1.0
1847,0,40,1,1.0
1848,0,40,1,1.0
1849,0,40,1,1.0
1850,40,0,0,1.0
1851,0,40,1,1.0
1852,0,40,1,1.0
1853,40,0,0,1.0
1854,0,40,1,1.0
1855,40,0,0,1.0
1856,0,40,1,1.0
1857,40,0,0,1.0
1858,0,40,1,1.0
1859,0,40,1,1.0
1860,0,40,1,1.0
1861,40,0,0,1.0
1862,40,0,0,1.0
1863,2,38,1,0.95
1864,28,12,0,0.7
1865,0,40,1,1.0
1866,0,40,1,1.0
1867,0,40,1,1.0
1868,0,40,1,1.0
1869,22,18,0,0.55
1870,40,0,0,1.0
1871,40,0,0,1.0
1872,0,40,1,1.0
1873,40,0,0,1.0
1874,15,25,1,0.625
1875,40,0,0,1.0
1876,0,40,1,1.0
1877,40,0,0,1.0
1878,0,40,1,1.0
1879,0,40,1,1.0
1880,40,0,0,1.0
1881,0,40,1,1.0
1882,0,40,1,1.0
1883,0,40,1,1.0
1884,0,40,1,1.0
1885,0,40,1,1.0
1886,32,8,0,0.8
1887,20,20,equal,0.5
1888,0,40,1,1.0
1889,2,38,1,0.95
1890,40,0,0,1.0
1891,38,2,0,0.95
1892,0,40,1,1.0
1893,37,3,0,0.925
1894,40,0,0,1.0
1895,37,3,0,0.925
1896,40,0,0,1.0
1897,40,0,0,1.0
1898,39,1,0,0.975
1899,3,37,1,0.925
1900,40,0,0,1.0
1901,18,22,1,0.55
1902,39,1,0,0.975
1903,1,39,1,0.975
1904,40,0,0,1.0
1905,23,17,0,0.575
1906,0,40,1,1.0
1907,40,0,0,1.0
1908,37,3,0,0.925
1909,40,0,0,1.0
1910,40,0,0,1.0
1911,1,39,1,0.975
1912,0,40,1,1.0
1913,32,8,0,0.8
1914,40,0,0,1.0
1915,0,40,1,1.0
1916,40,0,0,1.0
1917,37,3,0,0.925
1918,40,0,0,1.0
1919,23,17,0,0.575
1920,0,40,1,1.0
1921,0,40,1,1.0
1922,40,0,0,1.0
1923,40,0,0,1.0
1924,0,40,1,1.0
1925,0,40,1,1.0
1926,40,0,0,1.0
1927,18,22,1,0.55
1928,3,37,1,0.925
1929,0,40,1,1.0
1930,40,0,0,1.0
1931,39,1,0,0.975
1932,40,0,0,1.0
1933,38,2,0,0.95
1934,40,0,0,1.0
1935,0,40,1,1.0
1936,0,40,1,1.0
1937,40,0,0,1.0
1938,40,0,0,1.0
1939,0,40,1,1.0
1940,0,40,1,1.0
1941,40,0,0,1.0
1942,0,40,1,1.0
1943,35,5,0,0.875
1944,1,39,1,0.975
1945,6,34,1,0.85
1946,0,40,1,1.0
1947,25,15,0,0.625
1948,40,0,0,1.0
1949,18,22,1,0.55
1950,0,40,1,1.0
1951,33,7,0,0.825
1952,0,40,1,1.0
1953,40,0,0,1.0
1954,40,0,0,1.0
1955,40,0,0,1.0
1956,40,0,0,1.0
1957,0,40,1,1.0
1958,40,0,0,1.0
1959,18,22,1,0.55
1960,40,0,0,1.0
1961,0,40,1,1.0
1962,40,0,0,1.0
1963,0,40,1,1.0
1964,37,3,0,0.925
1965,40,0,0,1.0
1966,40,0,0,1.0
1967,40,0,0,1.0
1968,40,0,0,1.0
1969,0,40,1,1.0
1970,0,40,1,1.0
1971,1,39,1,0.975
1972,0,40,1,1.0
1973,17,23,1,0.575
1974,0,40,1,1.0
1975,39,1,0,0.975
1976,2,38,1,0.95
1977,40,0,0,1.0
1978,0,40,1,1.0
1979,0,40,1,1.0
1980,40,0,0,1.0
1981,0,40,1,1.0
1982,0,40,1,1.0
1983,0,40,1,1.0
1984,40,0,0,1.0
1985,0,40,1,1.0
1986,0,40,1,1.0
1987,39,1,0,0.975
1988,0,40,1,1.0
1989,0,40,1,1.0
1990,33,7,0,0.825
1991,0,40,1,1.0
1992,40,0,0,1.0
1993,0,40,1,1.0
1994,0,40,1,1.0
1995,40,0,0,1.0
1996,0,40,1,1.0
1997,40,0,0,1.0
1998,2,38,1,0.95
1999,0,40,1,1.0
2000,1,39,1,0.975
2001,39,1,0,0.975
2002,40,0,0,1.0
2003,0,40,1,1.0
2004,0,40,1,1.0
2005,26,14,0,0.65
2006,40,0,0,1.0
2007,3,37,1,0.925
2008,40,0,0,1.0
2009,40,0,0,1.0
2010,9,31,1,0.775
2011,40,0,0,1.0
2012,0,40,1,1.0
2013,0,40,1,1.0
2014,0,40,1,1.0
2015,0,40,1,1.0
2016,40,0,0,1.0
2017,0,40,1,1.0
2018,40,0,0,1.0
2019,40,0,0,1.0
2020,0,40,1,1.0
2021,40,0,0,1.0
2022,35,5,0,0.875
2023,40,0,0,1.0
2024,0,40,1,1.0
2025,40,0,0,1.0
2026,40,0,0,1.0
2027,40,0,0,1.0
2028,40,0,0,1.0
2029,40,0,0,1.0
2030,40,0,0,1.0
2031,40,0,0,1.0
2032,0,40,1,1.0
2033,40,0,0,1.0
2034,0,40,1,1.0
2035,0,40,1,1.0
2036,0,40,1,1.0
2037,0,40,1,1.0
2038,0,40,1,1.0
2039,0,40,1,1.0
2040,39,1,0,0.975
2041,40,0,0,1.0
2042,0,40,1,1.0
2043,40,0,0,1.0
2044,40,0,0,1.0
2045,36,4,0,0.9
2046,40,0,0,1.0
2047,0,40,1,1.0
2048,40,0,0,1.0
2049,40,0,0,1.0
2050,0,40,1,1.0
2051,40,0,0,1.0
2052,40,0,0,1.0
2053,40,0,0,1.0
2054,0,40,1,1.0
2055,40,0,0,1.0
2056,0,40,1,1.0
2057,0,40,1,1.0
2058,0,40,1,1.0
2059,0,40,1,1.0
2060,40,0,0,1.0
2061,40,0,0,1.0
2062,40,0,0,1.0
2063,40,0,0,1.0
2064,0,40,1,1.0
2065,40,0,0,1.0
2066,40,0,0,1.0
2067,40,0,0,1.0
2068,0,40,1,1.0
2069,40,0,0,1.0
2070,0,40,1,1.0
2071,40,0,0,1.0
2072,40,0,0,1.0
2073,0,40,1,1.0
2074,0,40,1,1.0
2075,40,0,0,1.0
2076,40,0,0,1.0
2077,40,0,0,1.0
2078,0,40,1,1.0
2079,40,0,0,1.0
2080,0,40,1,1.0
2081,40,0,0,1.0
2082,38,2,0,0.95
2083,0,40,1,1.0
2084,40,0,0,1.0
2085,39,1,0,0.975
2086,40,0,0,1.0
2087,0,40,1,1.0
2088,35,5,0,0.875
2089,40,0,0,1.0
2090,0,40,1,1.0
2091,2,38,1,0.95
2092,24,16,0,0.6
2093,40,0,0,1.0
2094,40,0,0,1.0
2095,0,40,1,1.0
2096,39,1,0,0.975
2097,2,38,1,0.95
2098,36,4,0,0.9
2099,40,0,0,1.0
2100,40,0,0,1.0
2101,34,6,0,0.85
2102,38,2,0,0.95
2103,0,40,1,1.0
2104,0,40,1,1.0
2105,40,0,0,1.0
2106,40,0,0,1.0
2107,30,10,0,0.75
2108,7,33,1,0.825
2109,1,39,1,0.975
2110,9,31,1,0.775
2111,1,39,1,0.975
2112,0,40,1,1.0
2113,40,0,0,1.0
2114,39,1,0,0.975
2115,0,40,1,1.0
2116,40,0,0,1.0
2117,40,0,0,1.0
2118,40,0,0,1.0
2119,34,6,0,0.85
2120,7,33,1,0.825
2121,40,0,0,1.0
2122,40,0,0,1.0
2123,6,34,1,0.85
2124,0,40,1,1.0
2125,40,0,0,1.0
2126,5,35,1,0.875
2127,0,40,1,1.0
2128,38,2,0,0.95
2129,0,40,1,1.0
2130,14,26,1,0.65
2131,40,0,0,1.0
2132,0,40,1,1.0
2133,34,6,0,0.85
2134,40,0,0,1.0
2135,0,40,1,1.0
2136,1,39,1,0.975
2137,39,1,0,0.975
2138,40,0,0,1.0
2139,0,40,1,1.0
2140,19,21,1,0.525
2141,1,39,1,0.975
2142,0,40,1,1.0
2143,32,8,0,0.8
2144,0,40,1,1.0
2145,40,0,0,1.0
2146,12,28,1,0.7
2147,39,1,0,0.975
2148,0,40,1,1.0
2149,0,40,1,1.0
2150,40,0,0,1.0
2151,2,38,1,0.95
2152,3,37,1,0.925
2153,0,40,1,1.0
2154,40,0,0,1.0
2155,0,40,1,1.0
2156,40,0,0,1.0
2157,0,40,1,1.0
2158,0,40,1,1.0
2159,40,0,0,1.0
2160,0,40,1,1.0
2161,39,1,0,0.975
2162,40,0,0,1.0
2163,40,0,0,1.0
2164,40,0,0,1.0
2165,40,0,0,1.0
2166,40,0,0,1.0
2167,40,0,0,1.0
2168,0,40,1,1.0
2169,40,0,0,1.0
2170,15,25,1,0.625
2171,0,40,1,1.0
2172,40,0,0,1.0
2173,0,40,1,1.0
2174,40,0,0,1.0
2175,40,0,0,1.0
2176,0,40,1,1.0
2177,39,1,0,0.975
2178,0,40,1,1.0
2179,40,0,0,1.0
2180,40,0,0,1.0
2181,26,14,0,0.65
2182,40,0,0,1.0
2183,0,40,1,1.0
2184,0,40,1,1.0
2185,0,40,1,1.0
2186,40,0,0,1.0
2187,2,38,1,0.95
2188,0,40,1,1.0
2189,40,0,0,1.0
2190,40,0,0,1.0
2191,40,0,0,1.0
2192,7,33,1,0.825
2193,40,0,0,1.0
2194,40,0,0,1.0
2195,0,40,1,1.0
2196,31,9,0,0.775
2197,40,0,0,1.0
2198,1,39,1,0.975
2199,40,0,0,1.0
2200,1,39,1,0.975
2201,40,0,0,1.0
2202,40,0,0,1.0
2203,2,38,1,0.95
2204,14,26,1,0.65
2205,0,40,1,1.0
2206,0,40,1,1.0
2207,40,0,0,1.0
2208,40,0,0,1.0
2209,40,0,0,1.0
2210,1,39,1,0.975
2211,40,0,0,1.0
2212,40,0,0,1.0
2213,40,0,0,1.0
2214,0,40,1,1.0
2215,39,1,0,0.975
2216,0,40,1,1.0
2217,0,40,1,1.0
2218,40,0,0,1.0
2219,38,2,0,0.95
2220,0,40,1,1.0
2221,0,40,1,1.0
2222,0,40,1,1.0
